timestamp,name,utilization.gpu [%],memory.used [MiB],memory.total [MiB],temperature.gpu,power.draw [W],clocks.sm [MHz]
2026/07/22 09:14:48.471, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7923, 8188, 57, 33.98, 2490
2026/07/22 09:15:48.513, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7923, 8188, 59, 33.31, 2490
2026/07/22 09:16:48.569, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7923, 8188, 60, 54.82, 2010
2026/07/22 09:17:48.650, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7923, 8188, 61, 54.93, 1980
2026/07/22 09:18:48.699, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7923, 8188, 58, 33.03, 2490
2026/07/22 09:19:48.782, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7923, 8188, 61, 54.93, 1950
2026/07/22 09:20:48.851, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7923, 8188, 59, 54.89, 2070
2026/07/22 09:21:48.938, NVIDIA GeForce RTX 4070 Laptop GPU, 93, 7923, 8188, 59, 54.75, 2130
2026/07/22 09:22:49.015, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7923, 8188, 57, 33.13, 2490
2026/07/22 09:23:49.056, NVIDIA GeForce RTX 4070 Laptop GPU, 93, 7923, 8188, 60, 54.75, 1980
2026/07/22 09:24:49.123, NVIDIA GeForce RTX 4070 Laptop GPU, 93, 7923, 8188, 58, 54.85, 2025
2026/07/22 09:25:49.206, NVIDIA GeForce RTX 4070 Laptop GPU, 0, 7923, 8188, 56, 34.51, 2490
2026/07/22 09:26:49.275, NVIDIA GeForce RTX 4070 Laptop GPU, 93, 7873, 8188, 62, 55.01, 2265
2026/07/22 09:27:49.354, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 60, 45.72, 2490
2026/07/22 09:28:49.431, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7873, 8188, 60, 54.92, 2085
2026/07/22 09:29:49.511, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 38.28, 2490
2026/07/22 09:30:49.616, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 58, 36.78, 2490
2026/07/22 09:31:49.697, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 54.86, 1890
2026/07/22 09:32:49.790, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7873, 8188, 59, 54.93, 2070
2026/07/22 09:33:49.890, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 37.65, 2490
2026/07/22 09:34:49.971, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7873, 8188, 60, 55.08, 1890
2026/07/22 09:35:50.044, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7873, 8188, 59, 54.93, 2025
2026/07/22 09:36:50.124, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7873, 8188, 59, 54.90, 2145
2026/07/22 09:37:50.207, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 32.04, 2490
2026/07/22 09:38:50.291, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7873, 8188, 60, 54.89, 1995
2026/07/22 09:39:50.389, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7873, 8188, 58, 54.83, 2055
2026/07/22 09:40:50.497, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 41.74, 2490
2026/07/22 09:41:50.567, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7873, 8188, 60, 54.91, 1890
2026/07/22 09:42:50.641, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 54.93, 1965
2026/07/22 09:43:50.709, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7873, 8188, 60, 54.87, 2085
2026/07/22 09:44:50.833, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 54.85, 2010
2026/07/22 09:45:50.906, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 30.80, 2490
2026/07/22 09:46:50.978, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 38.54, 2490
2026/07/22 09:47:51.059, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 34.45, 2490
2026/07/22 09:48:51.098, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 58, 33.58, 2490
2026/07/22 09:49:51.176, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 54.97, 1980
2026/07/22 09:50:51.270, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 56, 33.72, 2490
2026/07/22 09:51:51.336, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 58, 42.64, 2490
2026/07/22 09:52:51.398, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 54.88, 1965
2026/07/22 09:53:51.482, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 54.99, 1995
2026/07/22 09:54:51.560, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7873, 8188, 60, 33.89, 1875
2026/07/22 09:55:51.640, NVIDIA GeForce RTX 4070 Laptop GPU, 90, 7873, 8188, 60, 54.99, 2145
2026/07/22 09:56:51.720, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7873, 8188, 59, 54.91, 2085
2026/07/22 09:57:51.837, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 45.33, 2490
2026/07/22 09:58:51.914, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7873, 8188, 60, 54.88, 1890
2026/07/22 09:59:51.990, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7873, 8188, 59, 54.88, 2025
2026/07/22 10:00:52.086, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 34.80, 2490
2026/07/22 10:01:52.213, NVIDIA GeForce RTX 4070 Laptop GPU, 76, 7873, 8188, 62, 54.23, 2400
2026/07/22 10:02:52.296, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7873, 8188, 61, 54.82, 1980
2026/07/22 10:03:52.388, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 44.46, 2490
2026/07/22 10:04:52.449, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 59, 45.59, 2490
2026/07/22 10:05:52.531, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7873, 8188, 60, 55.03, 2025
2026/07/22 10:06:52.600, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7873, 8188, 60, 54.81, 2145
2026/07/22 10:07:52.681, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 55.04, 2025
2026/07/22 10:08:52.766, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7873, 8188, 58, 39.99, 1860
2026/07/22 10:09:52.905, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 59, 39.45, 2490
2026/07/22 10:10:52.989, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 59, 54.87, 2055
2026/07/22 10:11:53.056, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 45.04, 2490
2026/07/22 10:12:53.134, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7873, 8188, 60, 54.86, 1830
2026/07/22 10:13:53.228, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7873, 8188, 59, 54.84, 2145
2026/07/22 10:14:53.302, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 41.99, 2490
2026/07/22 10:15:53.394, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7873, 8188, 61, 55.06, 1965
2026/07/22 10:16:53.475, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 59, 54.85, 1995
2026/07/22 10:17:53.605, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 32.85, 2490
2026/07/22 10:18:53.736, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 54.88, 1920
2026/07/22 10:19:53.811, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 59, 54.91, 2025
2026/07/22 10:20:53.855, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 45.19, 2490
2026/07/22 10:21:53.938, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7873, 8188, 60, 54.91, 2205
2026/07/22 10:22:54.016, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7873, 8188, 59, 54.87, 2055
2026/07/22 10:23:54.095, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 62, 31.38, 2490
2026/07/22 10:24:54.177, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 54.89, 1935
2026/07/22 10:25:54.281, NVIDIA GeForce RTX 4070 Laptop GPU, 90, 7873, 8188, 60, 54.81, 2085
2026/07/22 10:26:54.351, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7873, 8188, 59, 36.74, 1845
2026/07/22 10:27:54.450, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 61, 36.71, 1860
2026/07/22 10:28:54.525, NVIDIA GeForce RTX 4070 Laptop GPU, 93, 7873, 8188, 59, 54.84, 2085
2026/07/22 10:29:54.638, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 56, 32.95, 2490
2026/07/22 10:30:54.700, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 59, 41.40, 2490
2026/07/22 10:31:54.783, NVIDIA GeForce RTX 4070 Laptop GPU, 84, 7873, 8188, 59, 54.75, 2115
2026/07/22 10:32:54.861, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 56, 31.97, 2490
2026/07/22 10:33:54.901, NVIDIA GeForce RTX 4070 Laptop GPU, 92, 7873, 8188, 60, 54.79, 2085
2026/07/22 10:34:54.986, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 59, 54.95, 2025
2026/07/22 10:35:55.086, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 33.93, 2490
2026/07/22 10:36:55.159, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7873, 8188, 60, 54.81, 1995
2026/07/22 10:37:55.213, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7873, 8188, 59, 54.92, 2025
2026/07/22 10:38:55.308, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 56, 31.95, 2490
2026/07/22 10:39:55.452, NVIDIA GeForce RTX 4070 Laptop GPU, 80, 7873, 8188, 61, 52.81, 2370
2026/07/22 10:40:55.561, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7873, 8188, 61, 54.89, 1995
2026/07/22 10:41:55.674, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 59, 37.88, 1800
2026/07/22 10:42:55.744, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 58, 45.18, 2490
2026/07/22 10:43:55.810, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 54.98, 1935
2026/07/22 10:44:55.906, NVIDIA GeForce RTX 4070 Laptop GPU, 62, 7873, 8188, 58, 43.19, 2490
2026/07/22 10:45:56.030, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 58, 44.92, 2490
2026/07/22 10:46:56.096, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7873, 8188, 60, 54.87, 2025
2026/07/22 10:47:56.195, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 56, 45.30, 2490
2026/07/22 10:48:56.273, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 59, 45.29, 2295
2026/07/22 10:49:56.379, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7873, 8188, 60, 54.85, 1995
2026/07/22 10:50:56.458, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7873, 8188, 60, 55.04, 2025
2026/07/22 10:51:56.531, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 44.15, 2490
2026/07/22 10:52:56.627, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 59, 32.15, 2490
2026/07/22 10:53:56.735, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7873, 8188, 60, 54.86, 2010
2026/07/22 10:54:56.832, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 33.81, 2490
2026/07/22 10:55:56.910, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7873, 8188, 60, 55.02, 1980
2026/07/22 10:56:56.976, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7873, 8188, 59, 55.00, 2025
2026/07/22 10:57:57.091, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 59, 44.15, 1785
2026/07/22 10:58:57.180, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 59, 43.87, 2490
2026/07/22 10:59:57.264, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7873, 8188, 60, 54.93, 2055
2026/07/22 11:00:57.344, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 35.49, 2490
2026/07/22 11:01:57.431, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 58, 32.38, 2490
2026/07/22 11:02:57.504, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7873, 8188, 60, 54.79, 2010
2026/07/22 11:03:57.588, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 59, 40.73, 1860
2026/07/22 11:04:57.650, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 59, 44.05, 2490
2026/07/22 11:05:57.692, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7873, 8188, 59, 54.96, 1995
2026/07/22 11:06:57.785, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 32.26, 2490
2026/07/22 11:07:57.863, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 59, 46.85, 2490
2026/07/22 11:08:57.942, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 59, 54.96, 2040
2026/07/22 11:09:58.002, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7873, 8188, 58, 54.64, 2055
2026/07/22 11:10:58.095, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 58, 33.83, 2490
2026/07/22 11:11:58.165, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7873, 8188, 60, 54.95, 2025
2026/07/22 11:12:58.238, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7873, 8188, 57, 41.28, 2415
2026/07/22 11:13:58.307, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 58, 44.16, 2490
2026/07/22 11:14:58.345, NVIDIA GeForce RTX 4070 Laptop GPU, 93, 7873, 8188, 60, 54.83, 1995
2026/07/22 11:15:58.435, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7873, 8188, 58, 54.83, 2115
2026/07/22 11:16:58.511, NVIDIA GeForce RTX 4070 Laptop GPU, 55, 7873, 8188, 59, 50.38, 2490
2026/07/22 11:17:58.600, NVIDIA GeForce RTX 4070 Laptop GPU, 92, 7873, 8188, 63, 55.02, 2265
2026/07/22 11:18:58.669, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 54.88, 1995
2026/07/22 11:19:58.750, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7873, 8188, 59, 54.92, 2025
2026/07/22 11:20:58.849, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 57, 36.48, 2490
2026/07/22 11:21:58.920, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 54.83, 2040
2026/07/22 11:22:58.995, NVIDIA GeForce RTX 4070 Laptop GPU, 87, 7873, 8188, 59, 54.72, 2175
2026/07/22 11:23:59.074, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 60, 37.03, 1890
2026/07/22 11:24:59.156, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 54.93, 1995
2026/07/22 11:25:59.234, NVIDIA GeForce RTX 4070 Laptop GPU, 93, 7873, 8188, 58, 54.90, 2115
2026/07/22 11:26:59.326, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 33.40, 2490
2026/07/22 11:27:59.436, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 54.90, 2040
2026/07/22 11:28:59.512, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7873, 8188, 58, 54.88, 2160
2026/07/22 11:29:59.583, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 44.60, 2490
2026/07/22 11:30:59.667, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7873, 8188, 60, 54.95, 1950
2026/07/22 11:31:59.775, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7873, 8188, 58, 54.96, 2085
2026/07/22 11:32:59.867, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 32.74, 2490
2026/07/22 11:33:59.928, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7873, 8188, 60, 54.97, 2085
2026/07/22 11:35:00.018, NVIDIA GeForce RTX 4070 Laptop GPU, 92, 7873, 8188, 58, 54.94, 2160
2026/07/22 11:36:00.129, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 59, 35.79, 1890
2026/07/22 11:37:00.196, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 54.89, 1980
2026/07/22 11:38:00.295, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7873, 8188, 58, 54.89, 2085
2026/07/22 11:39:00.382, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 46.08, 2490
2026/07/22 11:40:00.479, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 54.91, 2025
2026/07/22 11:41:00.549, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 59, 54.88, 2025
2026/07/22 11:42:00.628, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 38.89, 2490
2026/07/22 11:43:00.704, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7873, 8188, 60, 54.93, 1995
2026/07/22 11:44:00.830, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7873, 8188, 59, 55.00, 2145
2026/07/22 11:45:00.920, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 33.89, 2490
2026/07/22 11:46:00.995, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 55.06, 1950
2026/07/22 11:47:01.079, NVIDIA GeForce RTX 4070 Laptop GPU, 93, 7873, 8188, 59, 54.82, 2055
2026/07/22 11:48:01.184, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 44.39, 2490
2026/07/22 11:49:01.255, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7873, 8188, 60, 54.79, 2010
2026/07/22 11:50:01.336, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7873, 8188, 59, 54.91, 2025
2026/07/22 11:51:01.416, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7873, 8188, 59, 54.87, 2010
2026/07/22 11:52:01.531, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 43.96, 2490
2026/07/22 11:53:01.606, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 54.99, 1980
2026/07/22 11:54:01.689, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7873, 8188, 59, 55.00, 2070
2026/07/22 11:55:01.802, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 33.14, 2490
2026/07/22 11:56:01.876, NVIDIA GeForce RTX 4070 Laptop GPU, 55, 7873, 8188, 61, 50.71, 2490
2026/07/22 11:57:01.957, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 61, 55.01, 2010
2026/07/22 11:58:02.067, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7873, 8188, 57, 37.87, 2490
2026/07/22 11:59:02.148, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 58, 32.93, 2490
2026/07/22 12:00:02.235, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7873, 8188, 60, 54.93, 1950
2026/07/22 12:01:02.318, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 56, 44.16, 2490
2026/07/22 12:02:02.391, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 58, 39.28, 2490
2026/07/22 12:03:02.465, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7873, 8188, 60, 54.86, 2025
2026/07/22 12:04:02.508, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7873, 8188, 60, 54.98, 2010
2026/07/22 12:05:02.606, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 56, 33.65, 2490
2026/07/22 12:06:02.691, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 33.16, 2490
2026/07/22 12:07:02.756, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7873, 8188, 60, 54.99, 2040
2026/07/22 12:08:02.819, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7873, 8188, 57, 49.88, 1935
2026/07/22 12:09:02.892, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 60, 36.56, 1875
2026/07/22 12:10:02.973, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 54.93, 1950
2026/07/22 12:11:03.054, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 55.01, 1995
2026/07/22 12:12:03.121, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7873, 8188, 59, 54.88, 2160
2026/07/22 12:13:03.225, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7873, 8188, 60, 42.96, 1770
2026/07/22 12:14:03.316, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7873, 8188, 60, 54.93, 2055
2026/07/22 12:15:03.383, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7873, 8188, 59, 55.12, 2055
2026/07/22 12:16:03.462, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7873, 8188, 59, 54.89, 2070
2026/07/22 12:17:03.498, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 32.33, 2490
2026/07/22 12:18:03.584, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 54.99, 1935
2026/07/22 12:19:03.671, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 58, 54.86, 2040
2026/07/22 12:20:03.755, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 45.21, 2490
2026/07/22 12:21:03.799, NVIDIA GeForce RTX 4070 Laptop GPU, 93, 7873, 8188, 59, 54.68, 2055
2026/07/22 12:22:03.884, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7873, 8188, 58, 54.88, 2175
2026/07/22 12:23:03.951, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 44.55, 2490
2026/07/22 12:24:04.021, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 54.91, 1965
2026/07/22 12:25:04.100, NVIDIA GeForce RTX 4070 Laptop GPU, 88, 7873, 8188, 58, 54.87, 2220
2026/07/22 12:26:04.145, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7873, 8188, 57, 34.28, 2490
2026/07/22 12:27:04.207, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7873, 8188, 60, 54.92, 1995
2026/07/22 12:28:04.289, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7873, 8188, 60, 54.86, 1965
