timestamp,name,utilization.gpu [%],memory.used [MiB],memory.total [MiB],temperature.gpu,power.draw [W],clocks.sm [MHz]
2026/07/17 11:12:29.276, NVIDIA GeForce RTX 4070 Laptop GPU, 92, 7877, 8188, 57, 55.75, 2130
2026/07/17 11:13:29.315, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7877, 8188, 57, 42.26, 2490
2026/07/17 11:14:29.368, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7877, 8188, 56, 31.65, 2490
2026/07/17 11:15:29.416, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7877, 8188, 58, 42.27, 2490
2026/07/17 11:16:29.462, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7877, 8188, 58, 54.99, 2010
2026/07/17 11:17:29.510, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7877, 8188, 57, 41.91, 1785
2026/07/17 11:18:29.558, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7877, 8188, 56, 34.99, 2490
2026/07/17 11:19:29.591, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7877, 8188, 58, 36.07, 1890
2026/07/17 11:20:29.643, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7877, 8188, 58, 45.00, 1845
2026/07/17 11:21:29.703, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7877, 8188, 55, 37.31, 2490
2026/07/17 11:22:29.742, NVIDIA GeForce RTX 4070 Laptop GPU, 89, 7881, 8188, 61, 54.70, 2235
2026/07/17 11:23:29.786, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7881, 8188, 58, 32.27, 2490
2026/07/17 11:24:29.838, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7881, 8188, 56, 31.29, 2490
2026/07/17 11:25:29.881, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7881, 8188, 59, 54.79, 2025
2026/07/17 11:26:29.931, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7881, 8188, 55, 32.45, 2490
2026/07/17 11:27:29.974, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7881, 8188, 56, 31.79, 2490
2026/07/17 11:28:30.024, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7881, 8188, 58, 37.86, 1875
2026/07/17 11:29:30.055, NVIDIA GeForce RTX 4070 Laptop GPU, 93, 7881, 8188, 59, 54.89, 2085
2026/07/17 11:30:30.089, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7881, 8188, 56, 45.88, 2490
2026/07/17 11:31:30.143, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7881, 8188, 61, 39.15, 2490
2026/07/17 11:32:30.187, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7881, 8188, 59, 54.89, 2055
2026/07/17 11:33:30.249, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7881, 8188, 55, 38.62, 2490
2026/07/17 11:34:30.303, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7881, 8188, 57, 39.04, 2490
2026/07/17 11:35:30.333, NVIDIA GeForce RTX 4070 Laptop GPU, 75, 7881, 8188, 59, 52.60, 2490
2026/07/17 11:36:30.391, NVIDIA GeForce RTX 4070 Laptop GPU, 93, 7881, 8188, 60, 54.72, 2085
2026/07/17 11:37:30.443, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7881, 8188, 56, 32.59, 2490
2026/07/17 11:38:30.493, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7881, 8188, 59, 54.84, 2040
2026/07/17 11:39:30.532, NVIDIA GeForce RTX 4070 Laptop GPU, 88, 7881, 8188, 57, 50.04, 2205
2026/07/17 11:40:30.588, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7881, 8188, 56, 32.54, 2490
2026/07/17 11:41:30.631, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7881, 8188, 58, 54.82, 2100
2026/07/17 11:42:30.694, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7881, 8188, 55, 31.09, 2490
2026/07/17 11:43:30.733, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7881, 8188, 59, 54.99, 2025
2026/07/17 11:44:30.783, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7881, 8188, 57, 54.93, 2040
2026/07/17 11:45:30.835, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7881, 8188, 56, 38.19, 2490
2026/07/17 11:46:30.890, NVIDIA GeForce RTX 4070 Laptop GPU, 86, 7881, 8188, 59, 54.80, 2130
2026/07/17 11:47:30.949, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7881, 8188, 55, 36.94, 2490
2026/07/17 11:48:30.992, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7881, 8188, 56, 31.70, 2490
2026/07/17 11:49:31.024, NVIDIA GeForce RTX 4070 Laptop GPU, 84, 7881, 8188, 60, 53.26, 2445
2026/07/17 11:50:31.072, NVIDIA GeForce RTX 4070 Laptop GPU, 70, 7881, 8188, 60, 54.22, 2490
2026/07/17 11:51:31.122, NVIDIA GeForce RTX 4070 Laptop GPU, 65, 7881, 8188, 61, 51.38, 2490
2026/07/17 11:52:31.168, NVIDIA GeForce RTX 4070 Laptop GPU, 93, 7881, 8188, 61, 55.19, 2220
2026/07/17 11:53:31.199, NVIDIA GeForce RTX 4070 Laptop GPU, 71, 7881, 8188, 61, 49.62, 2400
2026/07/17 11:54:31.236, NVIDIA GeForce RTX 4070 Laptop GPU, 85, 5021, 8188, 61, 54.91, 2130
2026/07/17 11:55:31.274, NVIDIA GeForce RTX 4070 Laptop GPU, 87, 5297, 8188, 62, 54.99, 1965
2026/07/17 11:56:31.313, NVIDIA GeForce RTX 4070 Laptop GPU, 91, 6091, 8188, 61, 54.61, 2100
2026/07/17 11:57:31.368, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7933, 8188, 59, 54.94, 1980
2026/07/17 11:58:31.412, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7927, 8188, 59, 54.83, 2025
2026/07/17 11:59:31.452, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7907, 8188, 58, 38.90, 2130
2026/07/17 12:00:31.501, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7907, 8188, 56, 36.88, 2490
2026/07/17 12:01:31.532, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7907, 8188, 59, 54.99, 2265
2026/07/17 12:02:31.582, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7907, 8188, 55, 33.50, 2490
2026/07/17 12:03:31.626, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7907, 8188, 59, 54.93, 2205
2026/07/17 12:04:31.667, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7907, 8188, 57, 52.91, 2490
2026/07/17 12:05:31.723, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7907, 8188, 57, 33.21, 2490
2026/07/17 12:06:31.761, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7907, 8188, 59, 54.93, 2370
2026/07/17 12:07:31.816, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7907, 8188, 55, 30.55, 2490
2026/07/17 12:08:31.851, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7907, 8188, 59, 55.13, 1950
2026/07/17 12:09:31.887, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7907, 8188, 58, 54.79, 2160
2026/07/17 12:10:31.928, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7907, 8188, 59, 44.28, 2160
2026/07/17 12:11:31.964, NVIDIA GeForce RTX 4070 Laptop GPU, 59, 7883, 8188, 60, 53.22, 2490
2026/07/17 12:12:32.000, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7883, 8188, 60, 54.39, 2400
2026/07/17 12:13:32.032, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7883, 8188, 58, 44.89, 2115
2026/07/17 12:14:32.073, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7883, 8188, 59, 35.75, 2310
2026/07/17 12:15:32.112, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7883, 8188, 60, 54.83, 1950
2026/07/17 12:16:32.159, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7883, 8188, 55, 34.62, 2490
2026/07/17 12:17:32.205, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7883, 8188, 56, 40.99, 2490
2026/07/17 12:18:32.255, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7883, 8188, 56, 32.29, 2490
2026/07/17 12:19:32.291, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7883, 8188, 59, 54.90, 1950
2026/07/17 12:20:32.327, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7883, 8188, 58, 54.87, 2145
2026/07/17 12:21:32.379, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7883, 8188, 56, 31.92, 2490
2026/07/17 12:22:32.487, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7883, 8188, 58, 35.75, 2490
2026/07/17 12:23:32.549, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7883, 8188, 58, 34.06, 2490
2026/07/17 12:24:32.591, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7883, 8188, 58, 41.61, 2490
2026/07/17 12:25:32.639, NVIDIA GeForce RTX 4070 Laptop GPU, 78, 7883, 8188, 59, 50.92, 2490
2026/07/17 12:26:32.708, NVIDIA GeForce RTX 4070 Laptop GPU, 93, 7883, 8188, 60, 47.71, 2490
2026/07/17 12:27:32.749, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7883, 8188, 55, 39.62, 2490
2026/07/17 12:28:32.788, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7883, 8188, 60, 54.57, 2370
2026/07/17 12:29:32.829, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7883, 8188, 59, 55.00, 2085
2026/07/17 12:30:32.884, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7883, 8188, 56, 33.49, 2490
2026/07/17 12:31:32.914, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7883, 8188, 60, 54.88, 2115
2026/07/17 12:32:32.977, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7883, 8188, 58, 54.73, 2010
2026/07/17 12:33:33.017, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7883, 8188, 56, 31.30, 2490
2026/07/17 12:34:33.069, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7883, 8188, 56, 36.23, 2490
2026/07/17 12:35:33.127, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7883, 8188, 57, 36.21, 2490
2026/07/17 12:36:33.164, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7883, 8188, 59, 54.89, 2025
2026/07/17 12:37:33.211, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7883, 8188, 55, 33.63, 2490
2026/07/17 12:38:33.255, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7883, 8188, 57, 41.98, 2490
2026/07/17 12:39:33.303, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7883, 8188, 59, 54.88, 2025
2026/07/17 12:40:33.345, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7883, 8188, 55, 46.70, 2490
2026/07/17 12:41:33.394, NVIDIA GeForce RTX 4070 Laptop GPU, 90, 7883, 8188, 61, 54.68, 2205
2026/07/17 12:42:33.440, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7883, 8188, 59, 54.89, 1950
2026/07/17 12:43:33.486, NVIDIA GeForce RTX 4070 Laptop GPU, 92, 7883, 8188, 57, 54.75, 2130
2026/07/17 12:44:33.545, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7883, 8188, 55, 30.81, 2490
2026/07/17 12:45:33.588, NVIDIA GeForce RTX 4070 Laptop GPU, 92, 7883, 8188, 58, 55.02, 2235
2026/07/17 12:46:33.628, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7883, 8188, 59, 54.89, 2085
2026/07/17 12:47:33.671, NVIDIA GeForce RTX 4070 Laptop GPU, 92, 7883, 8188, 57, 53.87, 2490
2026/07/17 12:48:33.714, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7883, 8188, 60, 55.01, 2025
2026/07/17 12:49:33.754, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7883, 8188, 58, 48.11, 1980
2026/07/17 12:50:33.791, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7883, 8188, 58, 45.73, 2490
2026/07/17 12:51:33.826, NVIDIA GeForce RTX 4070 Laptop GPU, 91, 7883, 8188, 58, 55.00, 2175
2026/07/17 12:52:33.893, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7883, 8188, 56, 36.49, 2490
2026/07/17 12:53:33.945, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7883, 8188, 57, 34.38, 2370
2026/07/17 12:54:33.989, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7883, 8188, 57, 36.37, 2490
2026/07/17 12:55:34.037, NVIDIA GeForce RTX 4070 Laptop GPU, 87, 7883, 8188, 60, 54.71, 2400
2026/07/17 12:56:34.080, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7885, 8188, 60, 54.82, 2445
2026/07/17 12:57:34.117, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7885, 8188, 58, 54.93, 2055
2026/07/17 12:58:34.173, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7885, 8188, 58, 37.20, 2310
2026/07/17 12:59:34.215, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7885, 8188, 60, 33.91, 2175
2026/07/17 13:00:34.253, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7885, 8188, 58, 46.33, 2490
2026/07/17 13:01:34.308, NVIDIA GeForce RTX 4070 Laptop GPU, 90, 7885, 8188, 58, 54.48, 2130
2026/07/17 13:02:34.349, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7885, 8188, 57, 33.14, 2205
2026/07/17 13:03:34.393, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7885, 8188, 59, 54.90, 1980
2026/07/17 13:04:34.426, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7885, 8188, 55, 46.38, 2490
2026/07/17 13:05:34.469, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7885, 8188, 57, 42.80, 2490
2026/07/17 13:06:34.524, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7885, 8188, 58, 34.00, 2490
2026/07/17 13:07:34.564, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7885, 8188, 57, 54.82, 2325
2026/07/17 13:08:34.618, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7885, 8188, 56, 32.29, 2490
2026/07/17 13:09:34.647, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7885, 8188, 59, 54.93, 2025
2026/07/17 13:10:34.710, NVIDIA GeForce RTX 4070 Laptop GPU, 90, 7885, 8188, 58, 54.67, 2385
2026/07/17 13:11:34.759, NVIDIA GeForce RTX 4070 Laptop GPU, 82, 7885, 8188, 61, 54.46, 2400
2026/07/17 13:12:34.804, NVIDIA GeForce RTX 4070 Laptop GPU, 93, 7885, 8188, 62, 55.30, 2235
2026/07/17 13:13:34.852, NVIDIA GeForce RTX 4070 Laptop GPU, 92, 7885, 8188, 62, 53.92, 2205
2026/07/17 13:14:34.894, NVIDIA GeForce RTX 4070 Laptop GPU, 91, 7885, 8188, 61, 49.88, 2490
2026/07/17 13:15:34.958, NVIDIA GeForce RTX 4070 Laptop GPU, 0, 1735, 8188, 58, 22.19, 2490
2026/07/17 13:16:34.988, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7263, 8188, 57, 38.53, 2490
2026/07/17 13:17:35.027, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7347, 8188, 57, 40.02, 2490
2026/07/17 13:18:35.078, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7347, 8188, 57, 41.88, 2490
2026/07/17 13:19:35.121, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7349, 8188, 56, 38.56, 2490
2026/07/17 13:20:35.160, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7373, 8188, 57, 38.31, 2490
2026/07/17 13:21:35.196, NVIDIA GeForce RTX 4070 Laptop GPU, 88, 7593, 8188, 58, 39.34, 2490
2026/07/17 13:22:35.237, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7593, 8188, 58, 38.59, 2490
2026/07/17 13:23:35.278, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7593, 8188, 57, 38.39, 2490
2026/07/17 13:24:35.317, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7593, 8188, 57, 38.91, 2490
2026/07/17 13:25:35.362, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 56, 37.35, 2490
2026/07/17 13:26:35.422, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7921, 8188, 56, 54.29, 2460
2026/07/17 13:27:35.481, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7921, 8188, 57, 32.67, 2340
2026/07/17 13:28:35.519, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 56, 31.39, 2490
2026/07/17 13:29:35.557, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 57, 40.59, 2490
2026/07/17 13:30:35.592, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 56, 31.23, 2490
2026/07/17 13:31:35.637, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 56, 31.41, 2490
2026/07/17 13:32:35.676, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7921, 8188, 59, 31.67, 2490
2026/07/17 13:33:35.708, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7921, 8188, 59, 55.01, 2115
2026/07/17 13:34:35.745, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 56, 37.92, 2490
2026/07/17 13:35:35.793, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 56, 31.16, 2490
2026/07/17 13:36:35.847, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7921, 8188, 56, 32.83, 2490
2026/07/17 13:37:35.883, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7921, 8188, 60, 54.50, 2340
2026/07/17 13:38:35.995, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7921, 8188, 60, 55.04, 2295
2026/07/17 13:39:36.050, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 55, 32.01, 2490
2026/07/17 13:40:36.091, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7921, 8188, 57, 54.38, 2490
2026/07/17 13:41:36.128, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7921, 8188, 59, 39.82, 2460
2026/07/17 13:42:36.169, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7921, 8188, 59, 54.62, 2490
2026/07/17 13:43:36.225, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7921, 8188, 59, 54.60, 2490
2026/07/17 13:44:36.274, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 56, 33.89, 2490
2026/07/17 13:45:36.306, NVIDIA GeForce RTX 4070 Laptop GPU, 90, 7921, 8188, 57, 54.76, 2235
2026/07/17 13:46:36.345, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7921, 8188, 58, 54.31, 2490
2026/07/17 13:47:36.403, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 56, 32.58, 2490
2026/07/17 13:48:36.455, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7921, 8188, 57, 51.97, 2475
2026/07/17 13:49:36.496, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 56, 35.38, 2490
2026/07/17 13:50:36.531, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7921, 8188, 57, 53.59, 2475
2026/07/17 13:51:36.607, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 56, 30.79, 2490
2026/07/17 13:52:36.642, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7921, 8188, 57, 54.29, 2250
2026/07/17 13:53:36.679, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 56, 36.61, 2490
2026/07/17 13:54:36.730, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7921, 8188, 57, 54.91, 2385
2026/07/17 13:55:36.772, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7921, 8188, 61, 54.86, 2340
2026/07/17 13:56:36.820, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 55, 30.94, 2490
2026/07/17 13:57:36.865, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 56, 34.24, 2490
2026/07/17 13:58:37.027, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 57, 31.85, 2490
2026/07/17 13:59:37.061, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7921, 8188, 61, 54.96, 2025
2026/07/17 14:00:37.111, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 55, 31.29, 2490
2026/07/17 14:01:37.175, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7921, 8188, 60, 54.72, 2115
2026/07/17 14:02:37.221, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 55, 40.18, 2490
2026/07/17 14:03:37.267, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 56, 31.65, 2490
2026/07/17 14:04:37.325, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7921, 8188, 60, 54.46, 2460
2026/07/17 14:05:37.362, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 55, 42.40, 2490
2026/07/17 14:06:37.415, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 57, 31.90, 2490
2026/07/17 14:07:37.462, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 54, 32.53, 2490
2026/07/17 14:08:37.504, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 57, 32.26, 2490
2026/07/17 14:09:37.538, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 54, 35.06, 2490
2026/07/17 14:10:37.582, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 56, 40.13, 2490
2026/07/17 14:11:37.651, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7921, 8188, 60, 53.82, 2370
2026/07/17 14:12:37.733, NVIDIA GeForce RTX 4070 Laptop GPU, 0, 7921, 8188, 57, 21.79, 2490
2026/07/17 14:13:37.776, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 55, 31.65, 2490
2026/07/17 14:14:37.819, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 56, 40.60, 2490
2026/07/17 14:15:37.853, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 57, 38.94, 2445
2026/07/17 14:16:37.915, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 56, 35.70, 2490
2026/07/17 14:17:37.953, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 57, 30.36, 2490
2026/07/17 14:18:38.014, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7921, 8188, 54, 31.31, 2490
2026/07/17 14:19:38.052, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7921, 8188, 58, 54.94, 2175
